MunicipioID;Nome;IBGE7;UFID;UF
2826;Perdizes;3149804;17;MG
2827;Perdões;3149903;17;MG
2828;Periquito;3149952;17;MG
2829;Pescador;3150000;17;MG
2830;Piau;3150109;17;MG
2831;Piedade de Caratinga;3150158;17;MG
2832;Piedade de Ponte Nova;3150208;17;MG
2833;Piedade do Rio Grande;3150307;17;MG
2834;Piedade dos Gerais;3150406;17;MG
2835;Pimenta;3150505;17;MG
2836;Pingo-d'Água;3150539;17;MG
2837;Pintópolis;3150570;17;MG
2838;Piracema;3150604;17;MG
2839;Pirajuba;3150703;17;MG
2840;Piranga;3150802;17;MG
2841;Piranguçu;3150901;17;MG
2842;Piranguinho;3151008;17;MG
2843;Pirapetinga;3151107;17;MG
2844;Pirapora;3151206;17;MG
2845;Piraúba;3151305;17;MG
2846;Pitangui;3151404;17;MG
2847;Piumhi;3151503;17;MG
2848;Planura;3151602;17;MG
2849;Poço Fundo;3151701;17;MG
2850;Poços de Caldas;3151800;17;MG
2851;Pocrane;3151909;17;MG
2852;Pompéu;3152006;17;MG
2853;Ponte Nova;3152105;17;MG
2854;Ponto Chique;3152131;17;MG
2855;Ponto dos Volantes;3152170;17;MG
2856;Porteirinha;3152204;17;MG
2857;Porto Firme;3152303;17;MG
2858;Poté;3152402;17;MG
2859;Pouso Alegre;3152501;17;MG
2860;Pouso Alto;3152600;17;MG
2861;Prados;3152709;17;MG
2862;Prata;3152808;17;MG
2863;Pratápolis;3152907;17;MG
2864;Pratinha;3153004;17;MG
2865;Presidente Bernardes;3153103;17;MG
2866;Presidente Juscelino;3153202;17;MG
2867;Presidente Kubitschek;3153301;17;MG
2868;Presidente Olegário;3153400;17;MG
2869;Prudente de Morais;3153608;17;MG
2870;Quartel Geral;3153707;17;MG
2871;Queluzito;3153806;17;MG
2872;Raposos;3153905;17;MG
2873;Raul Soares;3154002;17;MG
2874;Recreio;3154101;17;MG
2875;Reduto;3154150;17;MG
2876;Resende Costa;3154200;17;MG
2877;Resplendor;3154309;17;MG
2878;Ressaquinha;3154408;17;MG
2879;Riachinho;3154457;17;MG
2880;Riacho dos Machados;3154507;17;MG
2881;Ribeirão das Neves;3154606;17;MG
2882;Ribeirão Vermelho;3154705;17;MG
2883;Rio Acima;3154804;17;MG
2884;Rio Casca;3154903;17;MG
2885;Rio do Prado;3155108;17;MG
2886;Rio Doce;3155009;17;MG
2887;Rio Espera;3155207;17;MG
2888;Rio Manso;3155306;17;MG
2889;Rio Novo;3155405;17;MG
2890;Rio Paranaíba;3155504;17;MG
2891;Rio Pardo de Minas;3155603;17;MG
2892;Rio Piracicaba;3155702;17;MG
2893;Rio Pomba;3155801;17;MG
2894;Rio Preto;3155900;17;MG
2895;Rio Vermelho;3156007;17;MG
2896;Ritápolis;3156106;17;MG
2897;Rochedo de Minas;3156205;17;MG
2898;Rodeiro;3156304;17;MG
2899;Romaria;3156403;17;MG
2900;Rosário da Limeira;3156452;17;MG
2901;Rubelita;3156502;17;MG
2902;Rubim;3156601;17;MG
2903;Sabará;3156700;17;MG
2904;Sabinópolis;3156809;17;MG
2905;Sacramento;3156908;17;MG
2906;Salinas;3157005;17;MG
2907;Salto da Divisa;3157104;17;MG
2908;Santa Bárbara;3157203;17;MG
2909;Santa Bárbara do Leste;3157252;17;MG
2910;Santa Bárbara do Monte Verde;3157278;17;MG
2911;Santa Bárbara do Tugúrio;3157302;17;MG
2912;Santa Cruz de Minas;3157336;17;MG
2913;Santa Cruz de Salinas;3157377;17;MG
2914;Santa Cruz do Escalvado;3157401;17;MG
2915;Santa Efigênia de Minas;3157500;17;MG
2916;Santa Fé de Minas;3157609;17;MG
2917;Santa Helena de Minas;3157658;17;MG
2918;Santa Juliana;3157708;17;MG
2919;Santa Luzia;3157807;17;MG
2920;Santa Margarida;3157906;17;MG
2921;Santa Maria de Itabira;3158003;17;MG
2922;Santa Maria do Salto;3158102;17;MG
2923;Santa Maria do Suaçuí;3158201;17;MG
2924;Santa Rita de Caldas;3159209;17;MG
2925;Santa Rita de Ibitipoca;3159407;17;MG
2926;Santa Rita de Jacutinga;3159308;17;MG
2927;Santa Rita de Minas;3159357;17;MG
2928;Santa Rita do Itueto;3159506;17;MG
2929;Santa Rita do Sapucaí;3159605;17;MG
2930;Santa Rosa da Serra;3159704;17;MG
2931;Santa Vitória;3159803;17;MG
2932;Santana da Vargem;3158300;17;MG
2933;Santana de Cataguases;3158409;17;MG
2934;Santana de Pirapama;3158508;17;MG
2935;Santana do Deserto;3158607;17;MG
2936;Santana do Garambéu;3158706;17;MG
2937;Santana do Jacaré;3158805;17;MG
2938;Santana do Manhuaçu;3158904;17;MG
2939;Santana do Paraíso;3158953;17;MG
2940;Santana do Riacho;3159001;17;MG
2941;Santana dos Montes;3159100;17;MG
2942;Santo Antônio do Amparo;3159902;17;MG
2943;Santo Antônio do Aventureiro;3160009;17;MG
2944;Santo Antônio do Grama;3160108;17;MG
2945;Santo Antônio do Itambé;3160207;17;MG
2946;Santo Antônio do Jacinto;3160306;17;MG
2947;Santo Antônio do Monte;3160405;17;MG
2948;Santo Antônio do Retiro;3160454;17;MG
2949;Santo Antônio do Rio Abaixo;3160504;17;MG
2950;Santo Hipólito;3160603;17;MG
2951;Santos Dumont;3160702;17;MG
2952;São Bento Abade;3160801;17;MG
2953;São Brás do Suaçuí;3160900;17;MG
2954;São Domingos das Dores;3160959;17;MG
2955;São Domingos do Prata;3161007;17;MG
2956;São Félix de Minas;3161056;17;MG
2957;São Francisco;3161106;17;MG
2958;São Francisco de Paula;3161205;17;MG
2959;São Francisco de Sales;3161304;17;MG
2960;São Francisco do Glória;3161403;17;MG
2961;São Geraldo;3161502;17;MG
2962;São Geraldo da Piedade;3161601;17;MG
2963;São Geraldo do Baixio;3161650;17;MG
2964;São Gonçalo do Abaeté;3161700;17;MG
2965;São Gonçalo do Pará;3161809;17;MG
2966;São Gonçalo do Rio Abaixo;3161908;17;MG
2967;São Gonçalo do Rio Preto;3125507;17;MG
2968;São Gonçalo do Sapucaí;3162005;17;MG
2969;São Gotardo;3162104;17;MG
2970;São João Batista do Glória;3162203;17;MG
2971;São João da Lagoa;3162252;17;MG
2972;São João da Mata;3162302;17;MG
2973;São João da Ponte;3162401;17;MG
2974;São João das Missões;3162450;17;MG
2975;São João del Rei;3162500;17;MG
2976;São João do Manhuaçu;3162559;17;MG
2977;São João do Manteninha;3162575;17;MG
2978;São João do Oriente;3162609;17;MG
2979;São João do Pacuí;3162658;17;MG
2980;São João do Paraíso;3162708;17;MG
2981;São João Evangelista;3162807;17;MG
2982;São João Nepomuceno;3162906;17;MG
2983;São Joaquim de Bicas;3162922;17;MG
2984;São José da Barra;3162948;17;MG
2985;São José da Lapa;3162955;17;MG
2986;São José da Safira;3163003;17;MG
2987;São José da Varginha;3163102;17;MG
2988;São José do Alegre;3163201;17;MG
2989;São José do Divino;3163300;17;MG
2990;São José do Goiabal;3163409;17;MG
2991;São José do Jacuri;3163508;17;MG
2992;São José do Mantimento;3163607;17;MG
2993;São Lourenço;3163706;17;MG
2994;São Miguel do Anta;3163805;17;MG
2995;São Pedro da União;3163904;17;MG
2996;São Pedro do Suaçuí;3164100;17;MG
2997;São Pedro dos Ferros;3164001;17;MG
2998;São Romão;3164209;17;MG
2999;São Roque de Minas;3164308;17;MG
3000;São Sebastião da Bela Vista;3164407;17;MG
3001;São Sebastião da Vargem Alegre;3164431;17;MG
3002;São Sebastião do Anta;3164472;17;MG
3003;São Sebastião do Maranhão;3164506;17;MG
3004;São Sebastião do Oeste;3164605;17;MG
3005;São Sebastião do Paraíso;3164704;17;MG
3006;São Sebastião do Rio Preto;3164803;17;MG
3007;São Sebastião do Rio Verde;3164902;17;MG
3008;São Tiago;3165008;17;MG
3009;São Tomás de Aquino;3165107;17;MG
3010;São Tomé das Letras;3165206;17;MG
3011;São Vicente de Minas;3165305;17;MG
3012;Sapucaí-Mirim;3165404;17;MG
3013;Sardoá;3165503;17;MG
3014;Sarzedo;3165537;17;MG
3015;Sem-Peixe;3165560;17;MG
3016;Senador Amaral;3165578;17;MG
3017;Senador Cortes;3165602;17;MG
3018;Senador Firmino;3165701;17;MG
3019;Senador José Bento;3165800;17;MG
3020;Senador Modestino Gonçalves;3165909;17;MG
3021;Senhora de Oliveira;3166006;17;MG
3022;Senhora do Porto;3166105;17;MG
3023;Senhora dos Remédios;3166204;17;MG
3024;Sericita;3166303;17;MG
3025;Seritinga;3166402;17;MG
3026;Serra Azul de Minas;3166501;17;MG
3027;Serra da Saudade;3166600;17;MG
3028;Serra do Salitre;3166808;17;MG
3029;Serra dos Aimorés;3166709;17;MG
3030;Serrania;3166907;17;MG
3031;Serranópolis de Minas;3166956;17;MG
3032;Serranos;3167004;17;MG
3033;Serro;3167103;17;MG
3034;Sete Lagoas;3167202;17;MG
3035;Setubinha;3165552;17;MG
3036;Silveirânia;3167301;17;MG
3037;Silvianópolis;3167400;17;MG
3038;Simão Pereira;3167509;17;MG
3039;Simonésia;3167608;17;MG
3040;Sobrália;3167707;17;MG
3041;Soledade de Minas;3167806;17;MG
3042;Tabuleiro;3167905;17;MG
3043;Taiobeiras;3168002;17;MG
3044;Taparuba;3168051;17;MG
3045;Tapira;3168101;17;MG
3046;Tapiraí;3168200;17;MG
3047;Taquaraçu de Minas;3168309;17;MG
3048;Tarumirim;3168408;17;MG
3049;Teixeiras;3168507;17;MG
3050;Teófilo Otoni;3168606;17;MG
3051;Timóteo;3168705;17;MG
3052;Tiradentes;3168804;17;MG
3053;Tiros;3168903;17;MG
3054;Tocantins;3169000;17;MG
3055;Tocos do Moji;3169059;17;MG
3056;Toledo;3169109;17;MG
3057;Tombos;3169208;17;MG
3058;Três Corações;3169307;17;MG
3059;Três Marias;3169356;17;MG
3060;Três Pontas;3169406;17;MG
3061;Tumiritinga;3169505;17;MG
3062;Tupaciguara;3169604;17;MG
3063;Turmalina;3169703;17;MG
3064;Turvolândia;3169802;17;MG
3065;Ubá;3169901;17;MG
3066;Ubaí;3170008;17;MG
3067;Ubaporanga;3170057;17;MG
3068;Uberaba;3170107;17;MG
3069;Uberlândia;3170206;17;MG
3070;Umburatiba;3170305;17;MG
3071;Unaí;3170404;17;MG
3072;União de Minas;3170438;17;MG
3073;Uruana de Minas;3170479;17;MG
3074;Urucânia;3170503;17;MG
3075;Urucuia;3170529;17;MG
3076;Vargem Alegre;3170578;17;MG
3077;Vargem Bonita;3170602;17;MG
3078;Vargem Grande do Rio Pardo;3170651;17;MG
3079;Varginha;3170701;17;MG
3080;Varjão de Minas;3170750;17;MG
3081;Várzea da Palma;3170800;17;MG
3082;Varzelândia;3170909;17;MG
3083;Vazante;3171006;17;MG
3084;Verdelândia;3171030;17;MG
3085;Veredinha;3171071;17;MG
3086;Veríssimo;3171105;17;MG
3087;Vermelho Novo;3171154;17;MG
3088;Vespasiano;3171204;17;MG
3089;Viçosa;3171303;17;MG
3090;Vieiras;3171402;17;MG
3091;Virgem da Lapa;3171600;17;MG
3092;Virgínia;3171709;17;MG
3093;Virginópolis;3171808;17;MG
3094;Virgolândia;3171907;17;MG
3095;Visconde do Rio Branco;3172004;17;MG
3096;Volta Grande;3172103;17;MG
3097;Wenceslau Braz;3172202;17;MG
3098;Afonso Cláudio;3200102;18;ES
3099;Água Doce do Norte;3200169;18;ES
3100;Águia Branca;3200136;18;ES
3101;Alegre;3200201;18;ES
3102;Alfredo Chaves;3200300;18;ES
3103;Alto Rio Novo;3200359;18;ES
3104;Anchieta;3200409;18;ES
3105;Apiacá;3200508;18;ES
3106;Aracruz;3200607;18;ES
3107;Atílio Vivácqua;3200706;18;ES
3108;Baixo Guandu;3200805;18;ES
3109;Barra de São Francisco;3200904;18;ES
3110;Boa Esperança;3201001;18;ES
3111;Bom Jesus do Norte;3201100;18;ES
3112;Brejetuba;3201159;18;ES
3113;Cachoeiro de Itapemirim;3201209;18;ES
3114;Cariacica;3201308;18;ES
3115;Castelo;3201407;18;ES
3116;Colatina;3201506;18;ES
3117;Conceição da Barra;3201605;18;ES
3118;Conceição do Castelo;3201704;18;ES
3119;Divino de São Lourenço;3201803;18;ES
3120;Domingos Martins;3201902;18;ES
3121;Dores do Rio Preto;3202009;18;ES
3122;Ecoporanga;3202108;18;ES
3123;Fundão;3202207;18;ES
3124;Governador Lindenberg;3202256;18;ES
3125;Guaçuí;3202306;18;ES
3126;Guarapari;3202405;18;ES
3127;Ibatiba;3202454;18;ES
3128;Ibiraçu;3202504;18;ES
3129;Ibitirama;3202553;18;ES
3130;Iconha;3202603;18;ES
3131;Irupi;3202652;18;ES
3132;Itaguaçu;3202702;18;ES
3133;Itapemirim;3202801;18;ES
3134;Itarana;3202900;18;ES
3135;Iúna;3203007;18;ES
3136;Jaguaré;3203056;18;ES
3137;Jerônimo Monteiro;3203106;18;ES
3138;João Neiva;3203130;18;ES
3139;Laranja da Terra;3203163;18;ES
3140;Linhares;3203205;18;ES
3141;Mantenópolis;3203304;18;ES
3142;Marataízes;3203320;18;ES
3143;Marechal Floriano;3203346;18;ES
3144;Marilândia;3203353;18;ES
3145;Mimoso do Sul;3203403;18;ES
3146;Montanha;3203502;18;ES
3147;Mucurici;3203601;18;ES
3148;Muniz Freire;3203700;18;ES
3149;Muqui;3203809;18;ES
3150;Nova Venécia;3203908;18;ES
3151;Pancas;3204005;18;ES
3152;Pedro Canário;3204054;18;ES
3153;Pinheiros;3204104;18;ES
3154;Piúma;3204203;18;ES
3155;Ponto Belo;3204252;18;ES
3156;Presidente Kennedy;3204302;18;ES
3157;Rio Bananal;3204351;18;ES
3158;Rio Novo do Sul;3204401;18;ES
3159;Santa Leopoldina;3204500;18;ES
3160;Santa Maria de Jetibá;3204559;18;ES
3161;Santa Teresa;3204609;18;ES
3162;São Domingos do Norte;3204658;18;ES
3163;São Gabriel da Palha;3204708;18;ES
3164;São José do Calçado;3204807;18;ES
3165;São Mateus;3204906;18;ES
3166;São Roque do Canaã;3204955;18;ES
3167;Serra;3205002;18;ES
3168;Sooretama;3205010;18;ES
3169;Vargem Alta;3205036;18;ES
3170;Venda Nova do Imigrante;3205069;18;ES
3171;Viana;3205101;18;ES
3172;Vila Pavão;3205150;18;ES
3173;Vila Valério;3205176;18;ES
3174;Vila Velha;3205200;18;ES
3175;Vitória;3205309;18;ES
3176;Angra dos Reis;3300100;19;RJ
3177;Aperibé;3300159;19;RJ
3178;Araruama;3300209;19;RJ
3179;Areal;3300225;19;RJ
3180;Armação dos Búzios;3300233;19;RJ
3181;Arraial do Cabo;3300258;19;RJ
3182;Barra do Piraí;3300308;19;RJ
3183;Barra Mansa;3300407;19;RJ
3184;Belford Roxo;3300456;19;RJ
3185;Bom Jardim;3300506;19;RJ
3186;Bom Jesus do Itabapoana;3300605;19;RJ
3187;Cabo Frio;3300704;19;RJ
3188;Cachoeiras de Macacu;3300803;19;RJ
3189;Cambuci;3300902;19;RJ
3190;Campos dos Goytacazes;3301009;19;RJ
3191;Cantagalo;3301108;19;RJ
3192;Carapebus;3300936;19;RJ
3193;Cardoso Moreira;3301157;19;RJ
3194;Carmo;3301207;19;RJ
3195;Casimiro de Abreu;3301306;19;RJ
3196;Comendador Levy Gasparian;3300951;19;RJ
3197;Conceição de Macabu;3301405;19;RJ
3198;Cordeiro;3301504;19;RJ
3199;Duas Barras;3301603;19;RJ
3200;Duque de Caxias;3301702;19;RJ
3201;Engenheiro Paulo de Frontin;3301801;19;RJ
3202;Guapimirim;3301850;19;RJ
3203;Iguaba Grande;3301876;19;RJ
3204;Itaboraí;3301900;19;RJ
3205;Itaguaí;3302007;19;RJ
3206;Italva;3302056;19;RJ
3207;Itaocara;3302106;19;RJ
3208;Itaperuna;3302205;19;RJ
3209;Itatiaia;3302254;19;RJ
3210;Japeri;3302270;19;RJ
3211;Laje do Muriaé;3302304;19;RJ
3212;Macaé;3302403;19;RJ
3213;Macuco;3302452;19;RJ
3214;Magé;3302502;19;RJ
3215;Mangaratiba;3302601;19;RJ
3216;Maricá;3302700;19;RJ
3217;Mendes;3302809;19;RJ
3218;Mesquita;3302858;19;RJ
3219;Miguel Pereira;3302908;19;RJ
3220;Miracema;3303005;19;RJ
3221;Natividade;3303104;19;RJ
3222;Nilópolis;3303203;19;RJ
3223;Niterói;3303302;19;RJ
3224;Nova Friburgo;3303401;19;RJ
3225;Nova Iguaçu;3303500;19;RJ
3226;Paracambi;3303609;19;RJ
3227;Paraíba do Sul;3303708;19;RJ
3228;Paraty;3303807;19;RJ
3229;Paty do Alferes;3303856;19;RJ
3230;Petrópolis;3303906;19;RJ
3231;Pinheiral;3303955;19;RJ
3232;Piraí;3304003;19;RJ
3233;Porciúncula;3304102;19;RJ
3234;Porto Real;3304110;19;RJ
3235;Quatis;3304128;19;RJ
3236;Queimados;3304144;19;RJ
3237;Quissamã;3304151;19;RJ
3238;Resende;3304201;19;RJ
3239;Rio Bonito;3304300;19;RJ
3240;Rio Claro;3304409;19;RJ
3241;Rio das Flores;3304508;19;RJ
3242;Rio das Ostras;3304524;19;RJ
3243;Rio de Janeiro;3304557;19;RJ
3244;Santa Maria Madalena;3304607;19;RJ
3245;Santo Antônio de Pádua;3304706;19;RJ
3246;São Fidélis;3304805;19;RJ
3247;São Francisco de Itabapoana;3304755;19;RJ
3248;São Gonçalo;3304904;19;RJ
3249;São João da Barra;3305000;19;RJ
3250;São João de Meriti;3305109;19;RJ
3251;São José de Ubá;3305133;19;RJ
3252;São José do Vale do Rio Preto;3305158;19;RJ
3253;São Pedro da Aldeia;3305208;19;RJ
3254;São Sebastião do Alto;3305307;19;RJ
3255;Sapucaia;3305406;19;RJ
3256;Saquarema;3305505;19;RJ
3257;Seropédica;3305554;19;RJ
3258;Silva Jardim;3305604;19;RJ
3259;Sumidouro;3305703;19;RJ
3260;Tanguá;3305752;19;RJ
3261;Teresópolis;3305802;19;RJ
3262;Trajano de Moraes;3305901;19;RJ
3263;Três Rios;3306008;19;RJ
3264;Valença;3306107;19;RJ
3265;Varre-Sai;3306156;19;RJ
3266;Vassouras;3306206;19;RJ
3267;Volta Redonda;3306305;19;RJ
3268;Adamantina;3500105;20;SP
3269;Adolfo;3500204;20;SP
3270;Aguaí;3500303;20;SP
3271;Águas da Prata;3500402;20;SP
3272;Águas de Lindóia;3500501;20;SP
3273;Águas de Santa Bárbara;3500550;20;SP
3274;Águas de São Pedro;3500600;20;SP
3275;Agudos;3500709;20;SP
3276;Alambari;3500758;20;SP
3277;Alfredo Marcondes;3500808;20;SP
3278;Altair;3500907;20;SP
3279;Altinópolis;3501004;20;SP
3280;Alto Alegre;3501103;20;SP
3281;Alumínio;3501152;20;SP
3282;Álvares Florence;3501202;20;SP
3283;Álvares Machado;3501301;20;SP
3284;Álvaro de Carvalho;3501400;20;SP
3285;Alvinlândia;3501509;20;SP
3286;Americana;3501608;20;SP
3287;Américo Brasiliense;3501707;20;SP
3288;Américo de Campos;3501806;20;SP
3289;Amparo;3501905;20;SP
3290;Analândia;3502002;20;SP
3291;Andradina;3502101;20;SP
3292;Angatuba;3502200;20;SP
3293;Anhembi;3502309;20;SP
3294;Anhumas;3502408;20;SP
3295;Aparecida;3502507;20;SP
3296;Aparecida d'Oeste;3502606;20;SP
3297;Apiaí;3502705;20;SP
3298;Araçariguama;3502754;20;SP
3299;Araçatuba;3502804;20;SP
3300;Araçoiaba da Serra;3502903;20;SP
3301;Aramina;3503000;20;SP
3302;Arandu;3503109;20;SP
3303;Arapeí;3503158;20;SP
3304;Araraquara;3503208;20;SP
3305;Araras;3503307;20;SP
3306;Arco-Íris;3503356;20;SP
3307;Arealva;3503406;20;SP
3308;Areias;3503505;20;SP
3309;Areiópolis;3503604;20;SP
3310;Ariranha;3503703;20;SP
3311;Artur Nogueira;3503802;20;SP
3312;Arujá;3503901;20;SP
3313;Aspásia;3503950;20;SP
3314;Assis;3504008;20;SP
3315;Atibaia;3504107;20;SP
3316;Auriflama;3504206;20;SP
3317;Avaí;3504305;20;SP
3318;Avanhandava;3504404;20;SP
3319;Avaré;3504503;20;SP
3320;Bady Bassitt;3504602;20;SP
3321;Balbinos;3504701;20;SP
3322;Bálsamo;3504800;20;SP
3323;Bananal;3504909;20;SP
3324;Barão de Antonina;3505005;20;SP
3325;Barbosa;3505104;20;SP
3326;Bariri;3505203;20;SP
3327;Barra Bonita;3505302;20;SP
3328;Barra do Chapéu;3505351;20;SP
3329;Barra do Turvo;3505401;20;SP
3330;Barretos;3505500;20;SP
3331;Barrinha;3505609;20;SP
3332;Barueri;3505708;20;SP
3333;Bastos;3505807;20;SP
3334;Batatais;3505906;20;SP
3335;Bauru;3506003;20;SP
3336;Bebedouro;3506102;20;SP
3337;Bento de Abreu;3506201;20;SP
3338;Bernardino de Campos;3506300;20;SP
3339;Bertioga;3506359;20;SP
3340;Bilac;3506409;20;SP
3341;Birigui;3506508;20;SP
3342;Biritiba Mirim;3506607;20;SP
3343;Boa Esperança do Sul;3506706;20;SP
3344;Bocaina;3506805;20;SP
3345;Bofete;3506904;20;SP
3346;Boituva;3507001;20;SP
3347;Bom Jesus dos Perdões;3507100;20;SP
3348;Bom Sucesso de Itararé;3507159;20;SP
3349;Borá;3507209;20;SP
3350;Boracéia;3507308;20;SP
3351;Borborema;3507407;20;SP
3352;Borebi;3507456;20;SP
3353;Botucatu;3507506;20;SP
3354;Bragança Paulista;3507605;20;SP
3355;Braúna;3507704;20;SP
3356;Brejo Alegre;3507753;20;SP
3357;Brodowski;3507803;20;SP
3358;Brotas;3507902;20;SP
3359;Buri;3508009;20;SP
3360;Buritama;3508108;20;SP
3361;Buritizal;3508207;20;SP
3362;Cabrália Paulista;3508306;20;SP
3363;Cabreúva;3508405;20;SP
3364;Caçapava;3508504;20;SP
3365;Cachoeira Paulista;3508603;20;SP
3366;Caconde;3508702;20;SP
3367;Cafelândia;3508801;20;SP
3368;Caiabu;3508900;20;SP
3369;Caieiras;3509007;20;SP
3370;Caiuá;3509106;20;SP
3371;Cajamar;3509205;20;SP
3372;Cajati;3509254;20;SP
3373;Cajobi;3509304;20;SP
3374;Cajuru;3509403;20;SP
3375;Campina do Monte Alegre;3509452;20;SP
3376;Campinas;3509502;20;SP
3377;Campo Limpo Paulista;3509601;20;SP
3378;Campos do Jordão;3509700;20;SP
3379;Campos Novos Paulista;3509809;20;SP
3380;Cananéia;3509908;20;SP
3381;Canas;3509957;20;SP
3382;Cândido Mota;3510005;20;SP
3383;Cândido Rodrigues;3510104;20;SP
3384;Canitar;3510153;20;SP
3385;Capão Bonito;3510203;20;SP
3386;Capela do Alto;3510302;20;SP
3387;Capivari;3510401;20;SP
3388;Caraguatatuba;3510500;20;SP
3389;Carapicuíba;3510609;20;SP
3390;Cardoso;3510708;20;SP
3391;Casa Branca;3510807;20;SP
3392;Cássia dos Coqueiros;3510906;20;SP
3393;Castilho;3511003;20;SP
3394;Catanduva;3511102;20;SP
3395;Catiguá;3511201;20;SP
3396;Cedral;3511300;20;SP
3397;Cerqueira César;3511409;20;SP
3398;Cerquilho;3511508;20;SP
3399;Cesário Lange;3511607;20;SP
3400;Charqueada;3511706;20;SP
3401;Chavantes;3557204;20;SP
3402;Clementina;3511904;20;SP
3403;Colina;3512001;20;SP
3404;Colômbia;3512100;20;SP
3405;Conchal;3512209;20;SP
3406;Conchas;3512308;20;SP
3407;Cordeirópolis;3512407;20;SP
3408;Coroados;3512506;20;SP
3409;Coronel Macedo;3512605;20;SP
3410;Corumbataí;3512704;20;SP
3411;Cosmópolis;3512803;20;SP
3412;Cosmorama;3512902;20;SP
3413;Cotia;3513009;20;SP
3414;Cravinhos;3513108;20;SP
3415;Cristais Paulista;3513207;20;SP
3416;Cruzália;3513306;20;SP
3417;Cruzeiro;3513405;20;SP
3418;Cubatão;3513504;20;SP
3419;Cunha;3513603;20;SP
3420;Descalvado;3513702;20;SP
3421;Diadema;3513801;20;SP
3422;Dirce Reis;3513850;20;SP
3423;Divinolândia;3513900;20;SP
3424;Dobrada;3514007;20;SP
3425;Dois Córregos;3514106;20;SP
3426;Dolcinópolis;3514205;20;SP
3427;Dourado;3514304;20;SP
3428;Dracena;3514403;20;SP
3429;Duartina;3514502;20;SP
3430;Dumont;3514601;20;SP
3431;Echaporã;3514700;20;SP
3432;Eldorado;3514809;20;SP
3433;Elias Fausto;3514908;20;SP
3434;Elisiário;3514924;20;SP
3435;Embaúba;3514957;20;SP
3436;Embu das Artes;3515004;20;SP
3437;Embu-Guaçu;3515103;20;SP
3438;Emilianópolis;3515129;20;SP
3439;Engenheiro Coelho;3515152;20;SP
3440;Espírito Santo do Pinhal;3515186;20;SP
3441;Espírito Santo do Turvo;3515194;20;SP
3442;Estiva Gerbi;3557303;20;SP
3443;Estrela do Norte;3515301;20;SP
3444;Estrela d'Oeste;3515202;20;SP
3445;Euclides da Cunha Paulista;3515350;20;SP
3446;Fartura;3515400;20;SP
3447;Fernando Prestes;3515608;20;SP
3448;Fernandópolis;3515509;20;SP
3449;Fernão;3515657;20;SP
3450;Ferraz de Vasconcelos;3515707;20;SP
3451;Flora Rica;3515806;20;SP
3452;Floreal;3515905;20;SP
3453;Flórida Paulista;3516002;20;SP
3454;Florínea;3516101;20;SP
3455;Franca;3516200;20;SP
3456;Francisco Morato;3516309;20;SP
3457;Franco da Rocha;3516408;20;SP
3458;Gabriel Monteiro;3516507;20;SP
3459;Gália;3516606;20;SP
3460;Garça;3516705;20;SP
3461;Gastão Vidigal;3516804;20;SP
3462;Gavião Peixoto;3516853;20;SP
3463;General Salgado;3516903;20;SP
3464;Getulina;3517000;20;SP
3465;Glicério;3517109;20;SP
3466;Guaiçara;3517208;20;SP
3467;Guaimbê;3517307;20;SP
3468;Guaíra;3517406;20;SP
3469;Guapiaçu;3517505;20;SP
3470;Guapiara;3517604;20;SP
3471;Guará;3517703;20;SP
3472;Guaraçaí;3517802;20;SP
3473;Guaraci;3517901;20;SP
3474;Guarani d'Oeste;3518008;20;SP
3475;Guarantã;3518107;20;SP
3476;Guararapes;3518206;20;SP
3477;Guararema;3518305;20;SP
3478;Guaratinguetá;3518404;20;SP
3479;Guareí;3518503;20;SP
3480;Guariba;3518602;20;SP
3481;Guarujá;3518701;20;SP
3482;Guarulhos;3518800;20;SP
3483;Guatapará;3518859;20;SP
3484;Guzolândia;3518909;20;SP
3485;Herculândia;3519006;20;SP
3486;Holambra;3519055;20;SP
3487;Hortolândia;3519071;20;SP
3488;Iacanga;3519105;20;SP
3489;Iacri;3519204;20;SP
3490;Iaras;3519253;20;SP
3491;Ibaté;3519303;20;SP
3492;Ibirá;3519402;20;SP
3493;Ibirarema;3519501;20;SP
3494;Ibitinga;3519600;20;SP
3495;Ibiúna;3519709;20;SP
3496;Icém;3519808;20;SP
3497;Iepê;3519907;20;SP
3498;Igaraçu do Tietê;3520004;20;SP
3499;Igarapava;3520103;20;SP
3500;Igaratá;3520202;20;SP
3501;Iguape;3520301;20;SP
3502;Ilha Comprida;3520426;20;SP
3503;Ilha Solteira;3520442;20;SP
3504;Ilhabela;3520400;20;SP
3505;Indaiatuba;3520509;20;SP
3506;Indiana;3520608;20;SP
3507;Indiaporã;3520707;20;SP
3508;Inúbia Paulista;3520806;20;SP
3509;Ipaussu;3520905;20;SP
3510;Iperó;3521002;20;SP
3511;Ipeúna;3521101;20;SP
3512;Ipiguá;3521150;20;SP
3513;Iporanga;3521200;20;SP
3514;Ipuã;3521309;20;SP
3515;Iracemápolis;3521408;20;SP
3516;Irapuã;3521507;20;SP
3517;Irapuru;3521606;20;SP
3518;Itaberá;3521705;20;SP
3519;Itaí;3521804;20;SP
3520;Itajobi;3521903;20;SP
3521;Itaju;3522000;20;SP
3522;Itanhaém;3522109;20;SP
3523;Itaoca;3522158;20;SP
3524;Itapecerica da Serra;3522208;20;SP
